,GAME_DATE_EST_x,GAME_SEQUENCE_x,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,GAME_DATE_EST_y,GAME_SEQUENCE_y,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID_x,VISITOR_TEAM_ID_x,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS,HOME_TEAM_ID_y,VISITOR_TEAM_ID_y,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER
134,2018-12-01T00:00:00,3,0021800333,1610612751,BKN,Brooklyn,8-16,19,20,19,30,0,0,0,0,0,0,0,0,0,0,88,0.37,0.8,0.242,19,42,17,0021800219,2018-11-16T00:00:00,1610612764,Washington,Wizards,WAS,104,1610612751,Brooklyn,Nets,BKN,115,2018-12-01T00:00:00,3,3,Final,20181201/BKNWAS,1610612764,1610612751,2018,4,     ,,Q4       - ,1,1610612764,1610612751,2018-12-01T00:00:00,1,1,Tied
135,2018-12-01T00:00:00,3,0021800333,1610612764,WAS,Washington,9-14,24,18,26,34,0,0,0,0,0,0,0,0,0,0,102,0.519,0.667,0.308,19,38,13,0021800219,2018-11-16T00:00:00,1610612764,Washington,Wizards,WAS,104,1610612751,Brooklyn,Nets,BKN,115,2018-12-01T00:00:00,3,3,Final,20181201/BKNWAS,1610612764,1610612751,2018,4,     ,,Q4       - ,1,1610612764,1610612751,2018-12-01T00:00:00,1,1,Tied
136,2018-12-01T00:00:00,4,0021800332,1610612761,TOR,Toronto,20-4,21,26,30,29,0,0,0,0,0,0,0,0,0,0,106,0.488,0.84,0.269,15,42,10,0021800008,2018-10-17T00:00:00,1610612739,Cleveland,Cavaliers,CLE,104,1610612761,Toronto,Raptors,TOR,116,2018-12-01T00:00:00,4,3,Final,20181201/TORCLE,1610612739,1610612761,2018,4,     ,,Q4       - ,1,1610612739,1610612761,2018-12-01T00:00:00,0,2,Toronto
137,2018-12-01T00:00:00,4,0021800332,1610612739,CLE,Cleveland,4-18,21,19,27,28,0,0,0,0,0,0,0,0,0,0,95,0.386,0.88,0.227,14,44,11,0021800008,2018-10-17T00:00:00,1610612739,Cleveland,Cavaliers,CLE,104,1610612761,Toronto,Raptors,TOR,116,2018-12-01T00:00:00,4,3,Final,20181201/TORCLE,1610612739,1610612761,2018,4,     ,,Q4       - ,1,1610612739,1610612761,2018-12-01T00:00:00,0,2,Toronto
138,2018-12-01T00:00:00,5,0021800334,1610612741,CHI,Chicago,5-19,22,24,29,30,0,0,0,0,0,0,0,0,0,0,105,0.443,0.792,0.25,15,41,13,0021800129,2018-11-03T00:00:00,1610612745,Houston,Rockets,HOU,96,1610612741,Chicago,Bulls,CHI,88,2018-12-01T00:00:00,5,3,Final,20181201/CHIHOU,1610612745,1610612741,2018,4,     ,,Q4       - ,1,1610612745,1610612741,2018-12-01T00:00:00,2,0,Houston
139,2018-12-01T00:00:00,5,0021800334,1610612745,HOU,Houston,11-11,38,18,31,34,0,0,0,0,0,0,0,0,0,0,121,0.5,0.7,0.39,23,47,14,0021800129,2018-11-03T00:00:00,1610612745,Houston,Rockets,HOU,96,1610612741,Chicago,Bulls,CHI,88,2018-12-01T00:00:00,5,3,Final,20181201/CHIHOU,1610612745,1610612741,2018,4,     ,,Q4       - ,1,1610612745,1610612741,2018-12-01T00:00:00,2,0,Houston
140,2018-12-01T00:00:00,6,0021800335,1610612738,BOS,Boston,13-10,29,28,27,34,0,0,0,0,0,0,0,0,0,0,118,0.471,1.0,0.386,30,40,14,0021700974,2018-03-08T00:00:00,1610612750,Minnesota,Timberwolves,MIN,109,1610612738,Boston,Celtics,BOS,117,2018-12-01T00:00:00,6,3,Final,20181201/BOSMIN,1610612750,1610612738,2018,4,     ,NBA TV,Q4       - NBA TV,1,1610612750,1610612738,2018-12-01T00:00:00,0,1,Boston
141,2018-12-01T00:00:00,6,0021800335,1610612750,MIN,Minnesota,11-12,26,22,29,32,0,0,0,0,0,0,0,0,0,0,109,0.451,0.813,0.321,19,39,16,0021700974,2018-03-08T00:00:00,1610612750,Minnesota,Timberwolves,MIN,109,1610612738,Boston,Celtics,BOS,117,2018-12-01T00:00:00,6,3,Final,20181201/BOSMIN,1610612750,1610612738,2018,4,     ,NBA TV,Q4       - NBA TV,1,1610612750,1610612738,2018-12-01T00:00:00,0,1,Boston
142,2018-12-01T00:00:00,7,0021800336,1610612754,IND,Indiana,13-10,30,30,31,19,0,0,0,0,0,0,0,0,0,0,110,0.524,0.778,0.417,32,42,25,0021701127,2018-03-29T00:00:00,1610612758,Sacramento,Kings,SAC,103,1610612754,Indiana,Pacers,IND,106,2018-12-01T00:00:00,7,3,Final,20181201/INDSAC,1610612758,1610612754,2018,4,     ,,Q4       - ,1,1610612758,1610612754,2018-12-01T00:00:00,1,1,Tied
143,2018-12-01T00:00:00,7,0021800336,1610612758,SAC,Sacramento,11-11,26,32,31,22,0,0,0,0,0,0,0,0,0,0,111,0.451,0.667,0.448,25,46,20,0021701127,2018-03-29T00:00:00,1610612758,Sacramento,Kings,SAC,103,1610612754,Indiana,Pacers,IND,106,2018-12-01T00:00:00,7,3,Final,20181201/INDSAC,1610612758,1610612754,2018,4,     ,,Q4       - ,1,1610612758,1610612754,2018-12-01T00:00:00,1,1,Tied
144,2018-12-02T00:00:00,1,0021800337,1610612756,PHX,Phoenix,4-19,31,15,28,22,0,0,0,0,0,0,0,0,0,0,96,0.398,0.818,0.394,24,40,15,0021800060,2018-10-24T00:00:00,1610612747,Los Angeles,Lakers,LAL,131,1610612756,Phoenix,Suns,PHX,113,2018-12-02T00:00:00,1,3,Final,20181202/PHXLAL,1610612747,1610612756,2018,4,     ,,Q4       - ,1,1610612747,1610612756,2018-12-02T00:00:00,2,0,L.A. Lakers
145,2018-12-02T00:00:00,1,0021800337,1610612747,LAL,Los Angeles,14-9,21,40,34,25,0,0,0,0,0,0,0,0,0,0,120,0.5,0.739,0.407,26,56,19,0021800060,2018-10-24T00:00:00,1610612747,Los Angeles,Lakers,LAL,131,1610612756,Phoenix,Suns,PHX,113,2018-12-02T00:00:00,1,3,Final,20181202/PHXLAL,1610612747,1610612756,2018,4,     ,,Q4       - ,1,1610612747,1610612756,2018-12-02T00:00:00,2,0,L.A. Lakers
146,2018-12-02T00:00:00,2,0021800338,1610612740,NOP,New Orleans,12-12,29,36,22,32,0,0,0,0,0,0,0,0,0,0,119,0.512,0.833,0.344,30,50,17,0021701011,2018-03-13T00:00:00,1610612766,Charlotte,Hornets,CHA,115,1610612740,New Orleans,Pelicans,NOP,119,2018-12-02T00:00:00,2,3,Final,20181202/NOPCHA,1610612766,1610612740,2018,4,     ,,Q4       - ,1,1610612766,1610612740,2018-12-02T00:00:00,0,1,New Orleans
147,2018-12-02T00:00:00,2,0021800338,1610612766,CHA,Charlotte,11-12,30,26,21,32,0,0,0,0,0,0,0,0,0,0,109,0.429,0.75,0.278,25,41,11,0021701011,2018-03-13T00:00:00,1610612766,Charlotte,Hornets,CHA,115,1610612740,New Orleans,Pelicans,NOP,119,2018-12-02T00:00:00,2,3,Final,20181202/NOPCHA,1610612766,1610612740,2018,4,     ,,Q4       - ,1,1610612766,1610612740,2018-12-02T00:00:00,0,1,New Orleans
148,2018-12-02T00:00:00,3,0021800339,1610612762,UTA,Utah,11-13,35,20,22,23,0,0,0,0,0,0,0,0,0,0,100,0.438,0.733,0.333,21,50,13,0021700586,2018-01-07T00:00:00,1610612748,Miami,Heat,MIA,103,1610612762,Utah,Jazz,UTA,102,2018-12-02T00:00:00,3,3,Final,20181202/UTAMIA,1610612748,1610612762,2018,4,     ,,Q4       - ,1,1610612748,1610612762,2018-12-02T00:00:00,1,0,Miami
149,2018-12-02T00:00:00,3,0021800339,1610612748,MIA,Miami,9-13,27,26,27,22,0,0,0,0,0,0,0,0,0,0,102,0.396,0.708,0.419,20,50,13,0021700586,2018-01-07T00:00:00,1610612748,Miami,Heat,MIA,103,1610612762,Utah,Jazz,UTA,102,2018-12-02T00:00:00,3,3,Final,20181202/UTAMIA,1610612748,1610612762,2018,4,     ,,Q4       - ,1,1610612748,1610612762,2018-12-02T00:00:00,1,0,Miami
150,2018-12-02T00:00:00,4,0021800340,1610612763,MEM,Memphis,13-9,25,19,24,27,0,0,0,0,0,0,0,0,0,0,95,0.418,0.783,0.393,19,35,14,0021800179,2018-11-10T00:00:00,1610612755,Philadelphia,76ers,PHI,106,1610612763,Memphis,Grizzlies,MEM,112,2018-12-02T00:00:00,4,3,Final,20181202/MEMPHI,1610612755,1610612763,2018,4,     ,,Q4       - ,1,1610612755,1610612763,2018-12-02T00:00:00,1,1,Tied
151,2018-12-02T00:00:00,4,0021800340,1610612755,PHI,Philadelphia,17-8,26,28,24,25,0,0,0,0,0,0,0,0,0,0,103,0.486,0.767,0.364,22,44,16,0021800179,2018-11-10T00:00:00,1610612755,Philadelphia,76ers,PHI,106,1610612763,Memphis,Grizzlies,MEM,112,2018-12-02T00:00:00,4,3,Final,20181202/MEMPHI,1610612755,1610612763,2018,4,     ,,Q4       - ,1,1610612755,1610612763,2018-12-02T00:00:00,1,1,Tied
152,2018-12-02T00:00:00,5,0021800341,1610612746,LAC,LA,15-7,35,23,22,30,0,0,0,0,0,0,0,0,0,0,110,0.442,0.773,0.375,23,44,10,0021700796,2018-02-05T00:00:00,1610612742,Dallas,Mavericks,DAL,101,1610612746,LA,Clippers,LAC,104,2018-12-02T00:00:00,5,3,Final,20181202/LACDAL,1610612742,1610612746,2018,4,     ,,Q4       - ,1,1610612742,1610612746,2018-12-02T00:00:00,1,0,Dallas
153,2018-12-02T00:00:00,5,0021800341,1610612742,DAL,Dallas,11-10,34,28,26,26,0,0,0,0,0,0,0,0,0,0,114,0.442,0.846,0.348,20,64,16,0021700796,2018-02-05T00:00:00,1610612742,Dallas,Mavericks,DAL,101,1610612746,LA,Clippers,LAC,104,2018-12-02T00:00:00,5,3,Final,20181202/LACDAL,1610612742,1610612746,2018,4,     ,,Q4       - ,1,1610612742,1610612746,2018-12-02T00:00:00,1,0,Dallas
154,2018-12-02T00:00:00,6,0021800342,1610612757,POR,Portland,13-10,33,22,35,28,0,0,0,0,0,0,0,0,0,0,118,0.523,1.0,0.414,25,35,17,0021800034,2018-10-20T00:00:00,1610612759,San Antonio,Spurs,SAS,108,1610612757,Portland,Trail Blazers,POR,121,2018-12-02T00:00:00,6,3,Final,20181202/PORSAS,1610612759,1610612757,2018,4,     ,,Q4       - ,1,1610612759,1610612757,2018-12-02T00:00:00,1,1,Tied
155,2018-12-02T00:00:00,6,0021800342,1610612759,SAS,San Antonio,11-12,32,30,35,34,0,0,0,0,0,0,0,0,0,0,131,0.602,0.909,0.733,29,34,12,0021800034,2018-10-20T00:00:00,1610612759,San Antonio,Spurs,SAS,108,1610612757,Portland,Trail Blazers,POR,121,2018-12-02T00:00:00,6,3,Final,20181202/PORSAS,1610612759,1610612757,2018,4,     ,,Q4       - ,1,1610612759,1610612757,2018-12-02T00:00:00,1,1,Tied
156,2018-12-03T00:00:00,1,0021800343,1610612760,OKC,Oklahoma City,15-7,26,24,37,23,0,0,0,0,0,0,0,0,0,0,110,0.506,0.85,0.28,23,52,17,0011800023,2018-10-03T00:00:00,1610612765,Detroit,Pistons,DET,97,1610612760,Oklahoma City,Thunder,OKC,91,2018-12-03T00:00:00,1,3,Final,20181203/OKCDET,1610612765,1610612760,2018,4,     ,NBA TV,Q4       - NBA TV,1,1610612765,1610612760,2018-12-03T00:00:00,0,1,Oklahoma City
157,2018-12-03T00:00:00,1,0021800343,1610612765,DET,Detroit,13-8,17,23,19,24,0,0,0,0,0,0,0,0,0,0,83,0.33,0.789,0.188,16,41,15,0011800023,2018-10-03T00:00:00,1610612765,Detroit,Pistons,DET,97,1610612760,Oklahoma City,Thunder,OKC,91,2018-12-03T00:00:00,1,3,Final,20181203/OKCDET,1610612765,1610612760,2018,4,     ,NBA TV,Q4       - NBA TV,1,1610612765,1610612760,2018-12-03T00:00:00,0,1,Oklahoma City
158,2018-12-03T00:00:00,2,0021800344,1610612744,GSW,Golden State,16-9,34,27,36,31,0,0,0,0,0,0,0,0,0,0,128,0.585,0.864,0.542,33,39,20,0021800201,2018-11-13T00:00:00,1610612737,Atlanta,Hawks,ATL,103,1610612744,Golden State,Warriors,GSW,110,2018-12-03T00:00:00,2,3,Final,20181203/GSWATL,1610612737,1610612744,2018,4,     ,,Q4       - ,1,1610612737,1610612744,2018-12-03T00:00:00,0,2,Golden State
159,2018-12-03T00:00:00,2,0021800344,1610612737,ATL,Atlanta,5-19,17,30,30,34,0,0,0,0,0,0,0,0,0,0,111,0.489,0.75,0.192,23,35,18,0021800201,2018-11-13T00:00:00,1610612737,Atlanta,Hawks,ATL,103,1610612744,Golden State,Warriors,GSW,110,2018-12-03T00:00:00,2,3,Final,20181203/GSWATL,1610612737,1610612744,2018,4,     ,,Q4       - ,1,1610612737,1610612744,2018-12-03T00:00:00,0,2,Golden State
160,2018-12-03T00:00:00,3,0021800345,1610612739,CLE,Cleveland,5-18,30,26,24,19,0,0,0,0,0,0,0,0,0,0,99,0.432,0.95,0.267,15,55,9,0021800053,2018-10-24T00:00:00,1610612751,Brooklyn,Nets,BKN,102,1610612739,Cleveland,Cavaliers,CLE,86,2018-12-03T00:00:00,3,3,Final,20181203/CLEBKN,1610612751,1610612739,2018,4,     ,,Q4       - ,1,1610612751,1610612739,2018-12-03T00:00:00,1,1,Tied
161,2018-12-03T00:00:00,3,0021800345,1610612751,BKN,Brooklyn,8-17,29,21,26,21,0,0,0,0,0,0,0,0,0,0,97,0.394,0.563,0.25,17,50,7,0021800053,2018-10-24T00:00:00,1610612751,Brooklyn,Nets,BKN,102,1610612739,Cleveland,Cavaliers,CLE,86,2018-12-03T00:00:00,3,3,Final,20181203/CLEBKN,1610612751,1610612739,2018,4,     ,,Q4       - ,1,1610612751,1610612739,2018-12-03T00:00:00,1,1,Tied
162,2018-12-03T00:00:00,4,0021800346,1610612764,WAS,Washington,10-14,26,26,34,24,0,0,0,0,0,0,0,0,0,0,110,0.478,0.75,0.406,30,38,10,0021800135,2018-11-04T00:00:00,1610612752,New York,Knicks,NYK,95,1610612764,Washington,Wizards,WAS,108,2018-12-03T00:00:00,4,3,Final,20181203/WASNYK,1610612752,1610612764,2018,4,     ,,Q4       - ,1,1610612752,1610612764,2018-12-03T00:00:00,0,2,Washington
163,2018-12-03T00:00:00,4,0021800346,1610612752,NYK,New York,8-17,32,29,19,27,0,0,0,0,0,0,0,0,0,0,107,0.411,0.75,0.353,20,55,16,0021800135,2018-11-04T00:00:00,1610612752,New York,Knicks,NYK,95,1610612764,Washington,Wizards,WAS,108,2018-12-03T00:00:00,4,3,Final,20181203/WASNYK,1610612752,1610612764,2018,4,     ,,Q4       - ,1,1610612752,1610612764,2018-12-03T00:00:00,0,2,Washington
164,2018-12-03T00:00:00,5,0021800347,1610612743,DEN,Denver,16-7,27,32,27,20,0,0,0,0,0,0,0,0,0,0,106,0.449,0.625,0.393,32,49,20,0021701109,2018-03-27T00:00:00,1610612761,Toronto,Raptors,TOR,114,1610612743,Denver,Nuggets,DEN,110,2018-12-03T00:00:00,5,3,Final,20181203/DENTOR,1610612761,1610612743,2018,4,     ,,Q4       - ,1,1610612761,1610612743,2018-12-03T00:00:00,0,1,Denver
165,2018-12-03T00:00:00,5,0021800347,1610612761,TOR,Toronto,20-5,24,23,31,25,0,0,0,0,0,0,0,0,0,0,103,0.46,1.0,0.268,28,41,17,0021701109,2018-03-27T00:00:00,1610612761,Toronto,Raptors,TOR,114,1610612743,Denver,Nuggets,DEN,110,2018-12-03T00:00:00,5,3,Final,20181203/DENTOR,1610612761,1610612743,2018,4,     ,,Q4       - ,1,1610612761,1610612743,2018-12-03T00:00:00,0,1,Denver
166,2018-12-03T00:00:00,6,0021800348,1610612745,HOU,Houston,11-12,24,38,20,9,0,0,0,0,0,0,0,0,0,0,91,0.432,0.842,0.282,24,34,20,0041700145,2018-04-25T00:00:00,1610612750,Minnesota,Timberwolves,MIN,104,1610612745,Houston,Rockets,HOU,122,2018-12-03T00:00:00,6,3,Final,20181203/HOUMIN,1610612750,1610612745,2018,4,     ,,Q4       - ,1,1610612750,1610612745,2018-12-03T00:00:00,1,0,Minnesota
167,2018-12-03T00:00:00,6,0021800348,1610612750,MIN,Minnesota,12-12,24,24,38,17,0,0,0,0,0,0,0,0,0,0,103,0.439,0.714,0.5,22,42,14,0041700145,2018-04-25T00:00:00,1610612750,Minnesota,Timberwolves,MIN,104,1610612745,Houston,Rockets,HOU,122,2018-12-03T00:00:00,6,3,Final,20181203/HOUMIN,1610612750,1610612745,2018,4,     ,,Q4       - ,1,1610612750,1610612745,2018-12-03T00:00:00,1,0,Minnesota
168,2018-12-03T00:00:00,7,0021800349,1610612746,LAC,LA,16-7,36,41,24,28,0,0,0,0,0,0,0,0,0,0,129,0.59,0.767,0.4,29,39,12,0021800050,2018-10-23T00:00:00,1610612740,New Orleans,Pelicans,NOP,116,1610612746,LA,Clippers,LAC,109,2018-12-03T00:00:00,7,3,Final,20181203/LACNOP,1610612740,1610612746,2018,4,     ,,Q4       - ,1,1610612740,1610612746,2018-12-03T00:00:00,1,1,Tied
169,2018-12-03T00:00:00,7,0021800349,1610612740,NOP,New Orleans,12-13,29,36,32,29,0,0,0,0,0,0,0,0,0,0,126,0.533,0.682,0.382,32,35,7,0021800050,2018-10-23T00:00:00,1610612740,New Orleans,Pelicans,NOP,116,1610612746,LA,Clippers,LAC,109,2018-12-03T00:00:00,7,3,Final,20181203/LACNOP,1610612740,1610612746,2018,4,     ,,Q4       - ,1,1610612740,1610612746,2018-12-03T00:00:00,1,1,Tied
170,2018-12-04T00:00:00,1,0021800350,1610612741,CHI,Chicago,5-20,21,24,22,23,0,0,0,0,0,0,0,0,0,0,90,0.394,1.0,0.355,26,44,18,0021800120,2018-11-02T00:00:00,1610612754,Indiana,Pacers,IND,107,1610612741,Chicago,Bulls,CHI,105,2018-12-04T00:00:00,1,3,Final,20181204/CHIIND,1610612754,1610612741,2018,4,     ,,Q4       - ,1,1610612754,1610612741,2018-12-04T00:00:00,2,0,Indiana
171,2018-12-04T00:00:00,1,0021800350,1610612754,IND,Indiana,14-10,23,20,27,26,0,0,0,0,0,0,0,0,0,0,96,0.461,0.833,0.273,22,45,18,0021800120,2018-11-02T00:00:00,1610612754,Indiana,Pacers,IND,107,1610612741,Chicago,Bulls,CHI,105,2018-12-04T00:00:00,1,3,Final,20181204/CHIIND,1610612754,1610612741,2018,4,     ,,Q4       - ,1,1610612754,1610612741,2018-12-04T00:00:00,2,0,Indiana
172,2018-12-04T00:00:00,2,0021800351,1610612753,ORL,Orlando,12-12,27,19,30,29,0,0,0,0,0,0,0,0,0,0,105,0.442,0.75,0.5,22,43,11,0021800006,2018-10-17T00:00:00,1610612748,Miami,Heat,MIA,101,1610612753,Orlando,Magic,ORL,104,2018-12-04T00:00:00,2,3,Final,20181204/ORLMIA,1610612748,1610612753,2018,4,     ,,Q4       - ,1,1610612748,1610612753,2018-12-04T00:00:00,0,2,Orlando
173,2018-12-04T00:00:00,2,0021800351,1610612748,MIA,Miami,9-14,25,25,12,28,0,0,0,0,0,0,0,0,0,0,90,0.418,0.4,0.343,19,47,15,0021800006,2018-10-17T00:00:00,1610612748,Miami,Heat,MIA,101,1610612753,Orlando,Magic,ORL,104,2018-12-04T00:00:00,2,3,Final,20181204/ORLMIA,1610612748,1610612753,2018,4,     ,,Q4       - ,1,1610612748,1610612753,2018-12-04T00:00:00,0,2,Orlando
174,2018-12-04T00:00:00,3,0021800352,1610612757,POR,Portland,13-11,20,25,28,29,0,0,0,0,0,0,0,0,0,0,102,0.452,0.826,0.292,20,48,18,0021701164,2018-04-03T00:00:00,1610612742,Dallas,Mavericks,DAL,115,1610612757,Portland,Trail Blazers,POR,109,2018-12-04T00:00:00,3,3,Final,20181204/PORDAL,1610612742,1610612757,2018,4,     ,,Q4       - ,1,1610612742,1610612757,2018-12-04T00:00:00,1,0,Dallas
175,2018-12-04T00:00:00,3,0021800352,1610612742,DAL,Dallas,12-10,34,26,27,24,0,0,0,0,0,0,0,0,0,0,111,0.432,0.686,0.367,25,50,13,0021701164,2018-04-03T00:00:00,1610612742,Dallas,Mavericks,DAL,115,1610612757,Portland,Trail Blazers,POR,109,2018-12-04T00:00:00,3,3,Final,20181204/PORDAL,1610612742,1610612757,2018,4,     ,,Q4       - ,1,1610612742,1610612757,2018-12-04T00:00:00,1,0,Dallas
176,2018-12-04T00:00:00,4,0021800353,1610612758,SAC,Sacramento,12-11,36,32,31,23,0,0,0,0,0,0,0,0,0,0,122,0.536,0.656,0.458,27,42,13,0011800015,2018-10-01T00:00:00,1610612756,Phoenix,Suns,PHX,102,1610612758,Sacramento,Kings,SAC,106,2018-12-04T00:00:00,4,3,Final,20181204/SACPHX,1610612756,1610612758,2018,4,     ,,Q4       - ,1,1610612756,1610612758,2018-12-04T00:00:00,0,1,Sacramento
177,2018-12-04T00:00:00,4,0021800353,1610612756,PHX,Phoenix,4-20,9,31,27,38,0,0,0,0,0,0,0,0,0,0,105,0.437,0.81,0.279,27,43,21,0011800015,2018-10-01T00:00:00,1610612756,Phoenix,Suns,PHX,102,1610612758,Sacramento,Kings,SAC,106,2018-12-04T00:00:00,4,3,Final,20181204/SACPHX,1610612756,1610612758,2018,4,     ,,Q4       - ,1,1610612756,1610612758,2018-12-04T00:00:00,0,1,Sacramento
178,2018-12-04T00:00:00,5,0021800354,1610612759,SAS,San Antonio,11-13,20,27,31,27,0,0,0,0,0,0,0,0,0,0,105,0.489,0.909,0.318,25,32,16,0021701085,2018-03-23T00:00:00,1610612762,Utah,Jazz,UTA,120,1610612759,San Antonio,Spurs,SAS,124,2018-12-04T00:00:00,5,3,Final,20181204/SASUTA,1610612762,1610612759,2018,4,     ,NBA TV,Q4       - NBA TV,1,1610612762,1610612759,2018-12-04T00:00:00,1,1,Tied
179,2018-12-04T00:00:00,5,0021800354,1610612762,UTA,Utah,12-13,34,29,41,35,0,0,0,0,0,0,0,0,0,0,139,0.607,0.85,0.606,38,42,17,0021701085,2018-03-23T00:00:00,1610612762,Utah,Jazz,UTA,120,1610612759,San Antonio,Spurs,SAS,124,2018-12-04T00:00:00,5,3,Final,20181204/SASUTA,1610612762,1610612759,2018,4,     ,NBA TV,Q4       - NBA TV,1,1610612762,1610612759,2018-12-04T00:00:00,1,1,Tied
